000704,易方达天天增利货币A,YFDTTZLHBA,2018-02-14,1.1788,4.3930,0.0824,0.3770,1.0793,2.1227,4.1313,7.0311,11.0089,0.5459,13.9956,2014-06-25,1,4.3930,4.3641,4.4319,4.4345,,0.00%,,货币型,
002883,华润元大现金通货币A,HRYDXJTHBA,2018-02-14,1.1989,4.6040,0.0863,0.3981,1.1610,2.2132,4.1310,,,0.5856,5.3912,2016-07-27,1,4.6040,4.6829,4.7972,4.7849,,0.00%,,货币型,
000709,华安汇财通货币,HAHCTHB,2018-02-15,1.1304,4.3230,0.0817,0.3663,1.0815,2.1165,4.1286,6.9206,10.8195,0.5299,13.4777,2014-07-17,1,4.3230,4.3959,4.4145,4.3710,,0.00%,,货币型,
000726,大成添利宝货币E,DCTLBHBE,2018-02-14,1.1452,4.4480,0.0835,0.3719,1.0802,2.1071,4.1161,7.0522,10.7430,0.5454,13.3786,2014-07-28,1,4.4480,4.4007,4.4634,4.4731,,0.00%,,货币型,
000789,易方达龙宝货币A,YFDLBHBA,2018-02-14,1.1288,4.2120,0.0791,0.3519,1.0460,2.0645,4.1133,7.0736,10.9281,0.5172,12.7250,2014-09-12,1,4.2120,4.1299,4.1219,4.1468,,0.00%,,货币型,
000475,广发天天利货币A,GFTTLHBA,2018-02-14,1.1965,4.4130,0.0829,0.3741,1.1123,2.11,4.0997,6.8624,10.4809,0.5769,15.1198,2014-01-27,1,4.4130,4.4830,4.4934,4.5145,0.00%,0.00%,,货币型,
000882,中金现金管家A,ZJXJGJA,2018-02-14,1.1456,4.8060,0.09,0.3874,1.1095,2.1477,4.0984,6.6519,9.6843,0.5837,10.6888,2014-11-28,1,4.8060,4.6044,4.6263,4.6488,,0.00%,,货币型,
002247,新疆前海联合海盈货币A,XJQHLHHYHBA,2018-02-15,1.1299,4.2470,0.08,0.3611,1.0983,2.1653,4.0974,6.5932,,0.5434,6.9544,2015-12-24,1,4.2380,4.2552,4.3152,4.3438,,0.00%,,货币型,
002788,融通现金宝货币A,RTXJBHBA,2018-02-14,0.8494,3.5060,0.0662,0.3627,1.0824,2.1134,4.0947,,,0.5424,4.8091,2016-11-10,1,3.5060,4.2499,4.2199,4.2922,,0.00%,,货币型,
002759,东兴安盈宝A,DXAYBA,2018-02-14,1.0759,3.9550,0.0759,0.3402,1.0116,2.0183,4.0906,,,0.4946,6.0844,2016-06-03,1,3.9550,3.9278,3.9771,3.9878,,0.00%,,货币型,
000009,易方达天天理财货币A,YFDTTLCHBA,2018-02-16,1.1113,4.1970,0.0795,0.3551,1.0471,2.0630,4.0838,6.8947,10.8162,0.5178,21.0469,2013-03-04,1,4.1970,4.1429,4.1682,4.1612,0.00%,0.00%,,货币型,
675061,西部利得天添富货币A,XBLDTTFHBA,2018-02-14,1.1278,4.3050,0.0809,0.3507,1.0729,2.0896,4.0814,,,0.5194,5.3070,2016-09-28,1,4.3050,4.2420,4.2223,4.1985,,0.00%,,货币型,
620010,金元顺安金元宝货币A,JYSAJYBHBA,2018-02-19,1.1347,4.1560,0.0814,0.3663,1.0275,2.0408,4.0779,6.9735,11.2030,0.5129,13.8088,2014-08-01,1,4.1560,4.2264,4.2469,4.2708,,0.00%,,货币型,
000464,嘉实活期宝货币,JSHQBHB,2018-02-16,1.1281,4.2260,0.0796,0.3602,1.0720,2.0940,4.0705,7.0239,11.3292,0.5286,18.2267,2013-12-18,1,4.2260,4.1678,4.2278,4.2233,,0.00%,,货币型,
001401,德邦如意货币,DBRYHB,2018-02-14,1.1123,4.4890,0.0843,0.3569,1.0727,2.1097,4.0678,6.5122,,0.5144,6.5803,2016-02-03,1,4.4890,4.3029,4.3024,4.2636,,0.00%,,货币型,
001477,泰康薪意保货币A,TKXYBHBA,2018-02-16,1.1153,4.2180,0.0793,0.3632,1.0620,2.0711,4.0677,6.7411,,0.5359,8.7654,2015-06-19,1,4.2180,4.4267,4.3656,4.3337,,0.00%,,货币型,
000730,博时现金宝货币A,BSXJBHBA,2018-02-16,1.1678,4.3930,0.0830,0.3736,1.0823,2.1281,4.0674,6.9066,10.7367,0.5404,12.6482,2014-09-18,1,4.3930,4.4702,4.4538,4.4771,,0.00%,,货币型,
519509,浦银货币A,PYHBA,2018-02-14,1.1690,4.3470,0.0816,0.3655,1.0892,2.0913,4.0544,6.8141,10.2114,0.5377,29.0973,2011-03-09,1,4.3470,4.3710,4.3908,4.3822,0.00%,0.00%,,货币型,20.5981
730003,方正富邦货币A,FZFBHBA,2018-02-14,1.1555,4.3870,0.0823,0.3673,1.0878,2.0668,4.0538,7.3147,11.4697,0.5264,21.2943,2012-12-26,1,4.3870,4.3662,4.4435,4.3833,,0.00%,,货币型,20.9135
003479,财通资管鑫管家货币A,CTZGXGJHBA,2018-02-14,1.0843,4.0940,0.0770,0.3523,1.0425,2.0352,4.0531,,,0.5096,5.0587,2016-10-25,1,4.0940,4.2591,4.2580,4.2595,,0.00%,,货币型,
002748,中欧货币D,ZOHBD,2018-02-14,1.1474,4.1640,0.0783,0.3451,1.0580,2.0891,4.0449,,,0.5086,6.2286,2016-05-04,1,4.1640,4.1438,4.0720,4.0321,,0.00%,,货币型,
002324,南方日添益A,NFRTYA,2018-02-16,1.1317,4.2250,0.0798,0.3513,1.0125,2.0015,4.0423,6.8530,,0.5013,6.9244,2016-02-03,1,4.2250,4.2865,4.2523,4.2020,,0.00%,,货币型,
161622,融通汇财宝货币A,RTHCBHBA,2018-02-14,1.1452,4.2530,0.0799,0.3545,1.0310,2.0523,4.0419,6.4685,7.3858,0.5155,15.8131,2013-03-14,1,4.2530,4.1467,4.1672,4.1644,0.00%,0.00%,,货币型,
213009,宝盈货币A,BYHBA,2018-02-14,1.1272,4.1980,0.0789,0.3524,1.0812,2.0691,4.0356,6.7993,10.4702,0.5201,33.0418,2009-08-05,1,4.1980,4.1830,4.1612,4.1326,0.00%,0.00%,,货币型,21.1960
